airline,origin,destination,month,day_of_week,distance,scheduled_departure_hour,temperature,humidity,weather_condition,arrival_delay,is_delayed,flight_date
SW,ATL,SFO,5,1,2236,5,21.14591427866375,77.17438633791977,Snow,43.987885208392,1,2025-10-04 01:06:50.303915
F9,SFO,SFO,4,7,752,7,8.24495449330923,51.68625007335573,Storm,42.07254644537689,1,2025-12-07 01:06:50.303915
UA,MCO,LAS,9,3,1219,6,1.1198517651235775,58.944772038028816,Rain,0.0,0,2025-10-16 01:06:50.303915
NK,DFW,DFW,6,3,2091,6,-8.279794871411108,65.32269369763122,Storm,0.0,0,2025-06-10 01:06:50.303915
B6,JFK,MCO,11,7,1268,9,1.8527304155089883,36.754858522116585,Cloudy,0.0,0,2025-09-25 01:06:50.303915
NK,DFW,SFO,4,3,1012,9,21.02401552304679,45.02924266813572,Rain,13.011989167630073,0,2025-04-03 01:06:50.303915
HA,LAX,SFO,11,6,527,4,33.26450914610505,65.41740092202633,Cloudy,0.0,0,2025-11-15 01:06:50.303915
SW,LAX,DEN,6,2,288,21,-7.3941675804705085,81.03550453281551,Snow,0.0,0,2025-05-13 01:06:50.303915
DL,DFW,DEN,1,6,829,22,32.22015428745243,68.64829914416828,Snow,7.592570994035121,0,2025-07-12 01:06:50.303915
AA,MCO,LAS,5,7,1177,4,-1.1927199116360896,46.86850568219748,Cloudy,0.0,0,2025-05-10 01:06:50.303915
AA,DEN,LAS,1,3,2124,23,-3.1572597067680865,57.07328067179368,Cloudy,0.0,0,2025-07-20 01:06:50.303915
WN,DFW,SFO,9,4,1561,22,22.18521212459676,58.88073222267293,Clear,0.0,0,2025-09-01 01:06:50.303915
NK,SEA,SEA,12,5,884,22,32.65073423022665,86.92509387136624,Cloudy,0.0,0,2026-02-16 01:06:50.303915
F9,SFO,DFW,2,7,1365,13,-8.33125842136974,58.3780191947538,Cloudy,0.0,0,2025-08-12 01:06:50.303915
B6,LAX,LAS,3,2,644,10,20.052204683760486,20.372520444987718,Clear,0.0,0,2025-07-18 01:06:50.303915
SW,MCO,MCO,11,4,110,5,14.153273655719985,88.51557601449585,Rain,0.0,0,2025-03-07 01:06:50.303915
HA,SEA,SFO,7,5,1210,16,8.846603532895784,86.15198316612049,Rain,21.416536373072695,1,2025-11-07 01:06:50.303915
UA,SEA,SFO,12,2,1762,19,-6.427026824035883,82.4751756017611,Storm,0.0,0,2026-02-12 01:06:50.303915
AA,SEA,JFK,12,7,433,15,-4.318415380434894,34.33150671237384,Snow,59.52912188289154,1,2025-06-14 01:06:50.303915
WN,ATL,MCO,2,3,1764,12,10.278314084761845,79.33863760106516,Cloudy,0.0,0,2025-05-19 01:06:50.303915
WN,LAX,LAX,2,3,196,12,-4.400668966672479,77.9136524434572,Cloudy,0.0,0,2025-09-15 01:06:50.303915
NK,SFO,DFW,1,7,2189,14,3.602422979842304,82.82138436319634,Storm,0.0,0,2025-10-30 01:06:50.303915
UA,LAX,LAX,2,5,962,1,30.99431139135166,66.8437674896634,Rain,17.126786925322453,1,2025-05-15 01:06:50.303915
UA,DEN,DFW,8,7,2388,4,33.295469329563794,73.27993827953792,Rain,0.0,0,2025-03-17 01:06:50.303915
WN,LAS,SFO,2,4,864,2,23.392072923843394,87.46631376376007,Rain,21.54506983061186,1,2025-05-27 01:06:50.303915
UA,DEN,LAX,12,6,203,20,37.537136408615716,24.923126160147522,Storm,39.56318035294635,1,2025-12-06 01:06:50.303915
WN,MCO,DFW,8,3,1522,4,-5.228230986756474,84.48153409761515,Storm,0.0,0,2026-02-11 01:06:50.303915
B6,DFW,SFO,9,3,1768,15,18.399238653420277,30.963755852163402,Rain,0.0,0,2025-05-14 01:06:50.303915
WN,SEA,DEN,10,4,1028,6,5.351598982338938,67.5868008490033,Snow,0.0,0,2025-06-23 01:06:50.303915
AS,ATL,SFO,8,4,1476,19,26.563150343728886,27.53018474586508,Storm,16.575659995124724,1,2026-01-04 01:06:50.303915
HA,LAS,ATL,3,3,1712,23,35.15728983588277,89.24953468612635,Snow,0.0,0,2025-10-25 01:06:50.303915
SW,DFW,SFO,5,7,1537,12,3.029284173199496,21.670529902087278,Storm,0.0,0,2025-11-22 01:06:50.303915
AA,ORD,DEN,3,5,2201,12,21.83559055519626,41.5890251161707,Storm,0.0,0,2025-04-17 01:06:50.303915
B6,JFK,DEN,10,6,2298,6,14.26508639241527,61.097266309323125,Clear,75.07035054447512,1,2026-01-17 01:06:50.303915
F9,ATL,SFO,8,2,1221,6,-1.1538862564509333,51.873019201582395,Storm,52.02267565566025,1,2025-03-20 01:06:50.303915
UA,SFO,ATL,2,7,133,4,26.80182208613136,45.38927600044019,Rain,0.0,0,2025-05-16 01:06:50.303915
UA,MCO,DFW,8,5,1653,7,13.428392672341651,81.2593549113121,Storm,43.29480012792237,1,2025-04-14 01:06:50.303915
UA,ORD,MCO,5,2,2135,7,29.536387789646675,35.93053325092959,Rain,23.212019863757675,1,2026-02-09 01:06:50.303915
HA,SEA,SFO,11,7,1482,0,28.719086741582302,37.96489351386553,Cloudy,0.0,0,2025-06-30 01:06:50.303915
B6,LAS,SFO,4,6,262,11,19.366804487734015,60.834058034612895,Storm,6.715935309064479,0,2025-12-02 01:06:50.303915
UA,ORD,LAX,5,6,1281,6,28.967141906603054,63.07282998683603,Storm,0.0,0,2025-09-07 01:06:50.303915
AS,MCO,ATL,3,3,1561,7,9.201096920578266,71.84024848165174,Snow,51.53399372642374,1,2025-04-06 01:06:50.303915
UA,DFW,MCO,5,1,1047,7,1.9373667355128283,78.55769528817532,Cloudy,42.72172008428616,1,2025-12-02 01:06:50.303915
B6,DFW,ATL,6,7,1359,12,7.331763470281121,70.72014019754621,Snow,0.0,0,2025-07-24 01:06:50.303915
HA,LAX,MCO,9,4,965,18,24.874526025254923,49.85484139915895,Snow,0.0,0,2026-02-23 01:06:50.303915
F9,DFW,LAS,4,4,2228,16,11.45000013599908,75.05027812607199,Cloudy,42.22424286922235,1,2025-10-08 01:06:50.303915
AS,DEN,DEN,1,4,992,4,6.5705761496514015,86.1730666116918,Cloudy,0.0,0,2025-12-31 01:06:50.303915
HA,LAS,DFW,8,7,865,12,-9.306257888216804,54.457320771812384,Snow,0.0,0,2025-12-25 01:06:50.303915
B6,LAS,LAS,4,1,1324,14,-2.28466154749046,66.6909519441591,Cloudy,0.0,0,2025-06-16 01:06:50.303915
NK,SEA,JFK,5,7,1896,13,21.452154630299063,53.1272512427194,Rain,0.0,0,2025-03-25 01:06:50.303915
AS,DEN,DFW,9,2,1482,12,19.229644305069563,52.602231312311,Rain,0.0,0,2026-01-08 01:06:50.303915
SW,LAX,DEN,11,5,1736,12,5.964384245173131,56.53632775979935,Storm,40.15791255416302,1,2025-06-06 01:06:50.303915
NK,ORD,DEN,9,7,2281,15,-7.783273151428634,22.420372083020883,Rain,0.0,0,2025-03-04 01:06:50.303915
UA,ORD,JFK,11,3,1989,7,5.668672808407248,48.72209867905031,Snow,0.0,0,2025-08-03 01:06:50.303915
AA,DFW,MCO,9,3,445,2,5.961803363990029,75.67202947915979,Storm,38.70933679357478,1,2026-01-09 01:06:50.303915
B6,JFK,MCO,7,1,2073,19,-2.904601485049082,59.852801065984494,Rain,17.71655422023519,1,2025-08-30 01:06:50.303915
HA,DEN,MCO,6,6,183,20,5.656854178906688,49.661017298909826,Storm,0.0,0,2025-09-21 01:06:50.303915
AS,JFK,DEN,12,5,2357,15,-0.08360159863538286,41.04129347989033,Clear,0.0,0,2025-10-23 01:06:50.303915
B6,SEA,LAS,12,3,915,8,15.884156112352706,66.4385645868964,Rain,34.608724418816394,1,2025-07-14 01:06:50.303915
F9,LAX,DFW,11,3,966,8,31.292421790396574,85.23753003042215,Rain,27.959294233936582,1,2025-10-21 01:06:50.303915
NK,LAS,DFW,9,1,2335,13,11.639245398304713,43.055739073619286,Clear,0.0,0,2025-11-24 01:06:50.303915
F9,MCO,LAX,5,5,2011,16,-5.340134930429627,29.494216874481285,Rain,0.0,0,2025-12-12 01:06:50.303915
B6,LAS,JFK,4,2,710,10,37.520210255970454,81.5555674718598,Rain,41.15399882640598,1,2026-02-12 01:06:50.303915
B6,SEA,LAX,4,4,117,5,-3.0779840344424176,63.310767923607806,Rain,0.0,0,2025-06-04 01:06:50.303915
B6,ORD,MCO,7,6,1884,16,22.959715139095294,70.09382262173037,Clear,0.0,0,2025-05-09 01:06:50.303915
UA,MCO,SFO,2,2,2167,20,-4.133319158752659,31.01949066194983,Cloudy,0.0,0,2025-10-16 01:06:50.303915
SW,SEA,SEA,1,1,1732,4,31.223528217715746,61.17869126339964,Storm,0.0,0,2025-05-02 01:06:50.303915
B6,DEN,SEA,11,1,2379,20,30.325859608101396,27.755336293108247,Cloudy,0.0,0,2025-09-01 01:06:50.303915
AS,ORD,DEN,10,7,225,0,-2.451631350952934,34.679657516711075,Clear,0.0,0,2025-05-20 01:06:50.303915
F9,SFO,SEA,8,5,2152,15,9.804331359254284,26.472399168809247,Snow,0.0,0,2025-11-11 01:06:50.303915
AS,DEN,DFW,8,3,415,20,19.76187148976314,56.83620567357614,Cloudy,0.0,0,2025-08-29 01:06:50.303915
F9,LAS,SFO,7,3,1139,15,9.819645760395382,71.57340057836373,Snow,0.0,0,2025-12-08 01:06:50.303915
UA,SEA,LAS,1,2,833,15,36.768358123905145,55.578853590490006,Storm,0.0,0,2025-10-12 01:06:50.303915
B6,LAX,LAX,2,7,2093,18,18.54504326223954,74.8345168836257,Cloudy,0.0,0,2025-03-13 01:06:50.303915
NK,DEN,JFK,3,3,2033,10,-9.258223421986274,83.97944788071686,Cloudy,49.87828090716687,1,2025-04-01 01:06:50.303915
B6,DFW,SEA,10,4,2413,17,-1.7753872568333193,72.08532473998449,Clear,52.86596436485398,1,2025-12-30 01:06:50.303915
SW,JFK,ATL,8,4,1105,8,9.707274616212334,45.728539382469656,Rain,39.45267714621218,1,2025-07-29 01:06:50.303915
WN,DFW,ORD,8,2,2494,21,0.6887514787612385,87.36459561187768,Rain,0.0,0,2025-11-01 01:06:50.303915
AA,MCO,SFO,7,2,1536,11,-8.124340563470424,43.679067739922026,Clear,0.0,0,2025-03-26 01:06:50.303915
AS,MCO,SEA,5,1,290,19,38.077509879643884,81.24262990862528,Storm,0.0,0,2025-07-07 01:06:50.303915
B6,LAS,SFO,6,3,2389,13,8.623188486134225,43.22090976251074,Clear,0.0,0,2025-07-18 01:06:50.303915
SW,JFK,SEA,10,5,1415,1,29.65564198513166,50.87128144992991,Clear,0.0,0,2025-05-22 01:06:50.303915
WN,ORD,JFK,9,4,1115,9,-1.9916634330484033,52.17930803056966,Rain,0.0,0,2026-01-10 01:06:50.303915
SW,LAX,DEN,8,6,2248,7,13.095761027580487,51.3350743819551,Rain,0.0,0,2025-09-13 01:06:50.303915
UA,ORD,MCO,1,7,2142,8,8.670939713051087,39.53134936165829,Clear,83.52273332294533,1,2025-03-09 01:06:50.303915
NK,ATL,SFO,10,1,2204,17,5.892460181430446,74.78283398338212,Clear,0.0,0,2025-03-08 01:06:50.303915
AS,ORD,JFK,12,4,1937,10,35.75943023784114,43.25103537979123,Snow,39.183231367938944,1,2025-06-12 01:06:50.303915
B6,MCO,ATL,4,5,733,1,-0.4878272316903658,43.39454616796214,Snow,23.23632279273639,1,2025-05-13 01:06:50.303915
B6,LAX,LAS,4,1,595,6,24.62274608057845,63.495608893506166,Clear,0.0,0,2026-02-06 01:06:50.303915
AA,MCO,LAX,10,3,1292,21,30.258552948334817,64.3057526256766,Snow,36.09044190479131,1,2025-05-17 01:06:50.303915
AA,SEA,ORD,11,1,1762,17,1.3186715566394476,59.33985116201176,Snow,0.0,0,2025-09-01 01:06:50.303915
AS,JFK,SEA,2,1,908,19,19.77246547678955,69.14732028822354,Cloudy,62.84794316189132,1,2025-09-07 01:06:50.303915
WN,ORD,LAS,3,6,662,12,21.159105617679,60.84148628675536,Rain,0.0,0,2025-11-18 01:06:50.303915
F9,LAS,ATL,10,1,810,9,29.708903060158008,61.49201702155799,Cloudy,0.0,0,2025-08-29 01:06:50.303915
HA,ATL,JFK,4,6,1512,10,10.190455975765154,76.03784360669302,Snow,54.34816360829875,1,2025-07-13 01:06:50.303915
NK,SFO,SFO,11,3,312,22,2.6476025879076364,43.92344551324523,Clear,0.0,0,2025-08-07 01:06:50.303915
AA,DEN,LAS,7,6,2387,11,0.9814843727915896,20.358483378253325,Snow,0.0,0,2025-10-29 01:06:50.303915
F9,LAS,LAX,3,3,1937,22,-1.0935274442793936,20.18795232197058,Cloudy,0.0,0,2026-03-01 01:06:50.303915
UA,SEA,SFO,1,4,1895,3,20.082709696319654,29.320896317252092,Clear,32.11825351972403,1,2025-04-11 01:06:50.303915
HA,ATL,DFW,6,3,1560,14,14.331204691628528,48.51710088215743,Cloudy,0.0,0,2025-06-24 01:06:50.303915
SW,ORD,ORD,10,3,2193,20,13.003162348379842,84.64233308239503,Rain,0.0,0,2025-08-15 01:06:50.303915
B6,LAX,DFW,4,3,751,22,14.475121027767177,35.4715213437794,Cloudy,46.6772557563294,1,2025-09-22 01:06:50.303915
AA,JFK,LAX,1,2,643,4,38.27913925750378,55.79225027684029,Storm,0.0,0,2026-02-22 01:06:50.303915
DL,DFW,MCO,8,7,2305,16,31.496399511308752,37.94086239709222,Clear,0.0,0,2026-02-05 01:06:50.303915
DL,SFO,DFW,3,6,1399,19,34.32498575832005,79.16225358429317,Snow,0.0,0,2025-07-18 01:06:50.303915
AS,SEA,DEN,3,4,288,19,19.89606390698265,66.5933498858054,Rain,0.0,0,2025-07-10 01:06:50.303915
UA,ORD,DFW,6,4,2111,4,26.036093289915335,55.20059962645088,Clear,0.0,0,2026-01-05 01:06:50.303915
AA,LAS,DEN,11,2,1638,13,-4.788444127444505,84.82970616148894,Cloudy,0.0,0,2026-02-14 01:06:50.303915
DL,MCO,SFO,2,1,1344,2,30.771585903291637,63.16426385259568,Rain,0.0,0,2026-02-26 01:06:50.303915
HA,SEA,LAS,7,1,1967,21,31.45277425773125,68.54266760527139,Snow,0.0,0,2026-02-19 01:06:50.303915
AS,SFO,ORD,10,5,902,8,32.224718982225156,52.55926700877231,Cloudy,0.0,0,2025-04-17 01:06:50.303915
DL,SFO,LAX,12,7,1308,17,26.598580482414697,45.80495378714991,Snow,0.0,0,2025-08-17 01:06:50.303915
F9,DFW,SEA,9,3,307,10,24.93588683588024,34.46688747171073,Rain,0.0,0,2025-04-30 01:06:50.303915
HA,LAX,LAS,5,4,323,23,-5.0270455312851094,76.87857532583539,Rain,0.0,0,2025-10-10 01:06:50.303915
UA,MCO,DFW,8,7,1552,23,10.455712353590577,20.219871585833776,Snow,0.0,0,2026-01-06 01:06:50.303915
F9,SEA,MCO,12,5,918,2,6.956175245075912,25.026115256918278,Snow,0.0,0,2025-07-25 01:06:50.303915
AS,DFW,SEA,3,2,610,7,24.206100469244582,23.218078469462792,Rain,37.26425559395357,1,2026-02-18 01:06:50.303915
B6,SFO,MCO,8,4,1139,5,37.53579540032878,80.56225681240906,Rain,0.0,0,2026-02-17 01:06:50.303915
DL,LAS,LAX,9,5,1045,2,-3.8403301147592463,69.76382525349408,Storm,0.0,0,2025-06-13 01:06:50.303915
WN,MCO,MCO,12,2,677,1,35.0560369671823,40.8787905020589,Rain,37.36309497249472,1,2025-05-27 01:06:50.303915
SW,LAX,MCO,7,2,899,20,11.305046488940299,44.328865241136285,Cloudy,0.0,0,2026-01-30 01:06:50.303915
AS,ATL,JFK,11,6,2006,4,19.540070199061535,34.86520342241768,Snow,0.0,0,2025-04-15 01:06:50.303915
NK,DFW,ORD,6,4,2109,7,31.69834244590897,69.26036021886775,Snow,0.0,0,2025-03-20 01:06:50.303915
HA,DEN,ORD,5,2,1797,9,-2.809076601517459,61.05725527790408,Snow,0.0,0,2025-12-21 01:06:50.303915
UA,JFK,LAS,12,4,231,17,23.898211453424814,86.5021415180706,Cloudy,25.78773928834161,1,2026-01-23 01:06:50.303915
B6,ORD,SEA,8,6,2218,8,30.41085086925486,52.13469617523342,Snow,0.0,0,2025-05-03 01:06:50.303915
NK,LAX,DEN,1,4,1342,3,18.68782228615907,40.99690198316897,Snow,0.0,0,2025-10-31 01:06:50.303915
WN,SEA,ATL,12,7,665,16,11.651074495589672,55.92020978280147,Storm,0.0,0,2025-10-24 01:06:50.303915
HA,DFW,JFK,10,4,1035,10,34.355384058919356,69.62256647631298,Rain,0.0,0,2025-10-13 01:06:50.303915
DL,DFW,ORD,10,4,1952,13,17.62887171680025,58.84917318091728,Snow,75.34138892161897,1,2025-08-04 01:06:50.303915
DL,SEA,ORD,11,4,361,6,26.913397613970645,38.53303861262242,Clear,0.0,0,2026-02-07 01:06:50.303915
UA,ATL,ATL,6,7,1459,15,19.773759908472698,51.298064730393406,Clear,10.36160351741593,0,2025-08-04 01:06:50.303915
WN,DEN,ORD,9,4,513,20,13.633712905141657,32.00479239307069,Storm,0.0,0,2025-12-09 01:06:50.303915
HA,SEA,DEN,1,6,1180,3,32.30541767959642,81.36533297867383,Storm,0.0,0,2025-10-27 01:06:50.303915
NK,SEA,LAX,3,6,1188,10,-7.743077197741989,26.458357866672365,Clear,0.0,0,2025-08-18 01:06:50.303915
UA,SFO,DFW,2,1,139,7,27.775119979095983,71.76973107047728,Snow,0.0,0,2026-02-28 01:06:50.303915
B6,MCO,MCO,10,2,1446,10,7.497689113017952,22.529332620807402,Storm,60.80491177583391,1,2025-08-30 01:06:50.303915
NK,SFO,ORD,12,4,1387,16,33.48107112614579,54.24487821424405,Clear,0.0,0,2025-11-24 01:06:50.303915
B6,SFO,LAX,8,7,715,10,22.013322769496675,33.795753770255786,Clear,47.16099030240003,1,2025-07-27 01:06:50.303915
WN,ORD,DFW,5,4,207,3,2.206743658042086,36.486090097582675,Clear,0.0,0,2025-10-06 01:06:50.303915
WN,MCO,DFW,12,4,1914,1,38.05116134776766,73.59388890537522,Snow,0.0,0,2025-10-07 01:06:50.303915
F9,ORD,ORD,12,3,1372,13,7.310640614476952,39.97916038425429,Rain,0.0,0,2026-01-31 01:06:50.303915
SW,SFO,ORD,1,5,1264,10,35.15826696104322,23.97938127385811,Rain,0.0,0,2025-07-22 01:06:50.303915
B6,DFW,MCO,8,1,940,13,15.136125421156752,58.89794730229984,Cloudy,38.9638876443,1,2025-06-21 01:06:50.303915
DL,JFK,LAS,7,1,1749,23,39.14099265875728,33.48007786779374,Clear,0.0,0,2025-04-26 01:06:50.303915
AA,DEN,LAX,7,5,1499,3,19.294439520184127,23.315738573775008,Cloudy,0.0,0,2025-08-31 01:06:50.303915
UA,LAX,SEA,6,6,725,3,9.82072000788029,63.19616748089878,Storm,0.0,0,2025-07-31 01:06:50.303915
AS,SEA,MCO,8,7,1680,5,19.329336447237804,26.16492395424555,Clear,54.08805557805388,1,2025-11-04 01:06:50.303915
WN,ATL,LAS,5,7,1696,13,6.096111120346496,35.89401341725234,Cloudy,0.0,0,2025-08-21 01:06:50.303915
DL,MCO,SEA,2,7,1062,5,30.04916695069936,80.01828255901253,Cloudy,0.0,0,2025-09-30 01:06:50.303915
B6,MCO,ORD,12,5,2207,2,33.70058447307783,39.47735405648059,Cloudy,0.0,0,2025-12-16 01:06:50.303915
HA,SFO,DEN,8,5,2367,12,5.065090484583955,65.95478661711033,Rain,41.29890550653707,1,2025-08-10 01:06:50.303915
NK,JFK,DEN,1,1,186,17,24.42721664086004,42.63909792506499,Clear,0.0,0,2026-02-22 01:06:50.303915
AA,DEN,ATL,8,1,172,17,29.23005460899683,49.09098555052182,Rain,40.72412810173246,1,2025-05-08 01:06:50.303915
AS,MCO,MCO,10,5,531,2,17.691599636231068,44.858684570779836,Storm,0.0,0,2025-05-19 01:06:50.303915
WN,SEA,DFW,11,4,1033,14,15.079462444357887,79.68089206656256,Clear,0.0,0,2025-11-15 01:06:50.303915
HA,ORD,LAS,8,5,1717,6,14.482788816102097,69.02271403423607,Snow,27.896299671554694,1,2025-07-14 01:06:50.303915
SW,JFK,SEA,7,6,214,11,32.613847908863065,64.58600033412274,Cloudy,39.751085048154124,1,2025-07-11 01:06:50.303915
WN,ORD,LAX,9,7,1097,3,13.248119016796398,62.137159036661934,Cloudy,0.0,0,2025-08-23 01:06:50.303915
SW,LAS,SEA,12,3,339,23,-5.575432567843999,72.13765865808844,Storm,55.49228649568001,1,2025-09-21 01:06:50.303915
B6,JFK,SEA,1,6,1380,20,11.946273743880973,76.64421011703013,Storm,0.0,0,2025-07-10 01:06:50.303915
NK,LAX,ATL,8,6,1923,18,14.530078581550196,73.08292884133272,Snow,0.0,0,2025-11-07 01:06:50.303915
AS,LAS,ORD,6,5,2177,19,3.7718150603889526,81.84763658622816,Storm,46.824521573698014,1,2025-04-07 01:06:50.303915
DL,LAS,LAS,12,6,528,18,-7.481054993778121,24.59514693580455,Storm,0.0,0,2025-09-27 01:06:50.303915
NK,MCO,SEA,12,6,1118,19,37.901271386911084,24.471479584878963,Rain,25.89966423853146,1,2025-10-21 01:06:50.303915
SW,SEA,MCO,6,6,1891,1,-4.804873066557755,68.56321893554197,Rain,0.0,0,2025-08-12 01:06:50.303915
HA,DEN,JFK,10,2,1449,6,-4.177911961144817,41.73675595003846,Rain,0.0,0,2026-01-12 01:06:50.303915
HA,ORD,LAX,5,3,368,7,6.504286550966107,67.21099721414555,Snow,15.17722198011416,1,2026-02-16 01:06:50.303915
AS,MCO,ORD,8,1,591,2,27.694225159106153,28.45571151720766,Cloudy,0.0,0,2025-10-18 01:06:50.303915
AS,MCO,SEA,8,4,2476,9,20.846023403702894,83.26323342793296,Cloudy,0.0,0,2025-07-25 01:06:50.303915
HA,ATL,SEA,3,5,361,6,5.683826454662908,58.214274220676934,Snow,77.11234681505312,1,2026-01-22 01:06:50.303915
NK,SEA,LAS,3,7,167,9,-1.2181755385635125,45.71195550079669,Snow,0.0,0,2025-03-29 01:06:50.303915
NK,LAX,MCO,4,7,1341,15,20.42332552175566,85.43511958555256,Snow,0.0,0,2025-08-28 01:06:50.303915
SW,ORD,LAS,5,4,600,14,34.24213359027631,44.04596997585324,Clear,0.0,0,2025-10-31 01:06:50.303915
AA,SEA,MCO,12,5,1570,19,38.46875258012439,55.04899488879953,Snow,0.0,0,2025-04-29 01:06:50.303915
AA,ORD,DEN,5,3,2201,1,2.5132852319622963,79.03229913307892,Rain,0.0,0,2025-09-18 01:06:50.303915
AA,JFK,MCO,11,5,1441,9,4.147347208693084,48.0891775062191,Snow,0.0,0,2025-04-21 01:06:50.303915
F9,LAS,SEA,10,1,1505,7,4.121031859493527,37.066289107616896,Rain,0.0,0,2025-03-14 01:06:50.303915
AA,SEA,LAS,1,7,1394,1,3.0846104181284897,44.264863939670136,Snow,0.0,0,2025-06-23 01:06:50.303915
NK,SFO,DEN,3,1,2434,22,7.691726656694868,35.71620274183139,Clear,0.0,0,2025-09-09 01:06:50.303915
DL,DFW,ORD,2,7,1371,11,34.24501849427934,40.03596172793624,Cloudy,0.0,0,2025-03-01 01:06:50.303915
WN,DFW,LAS,7,7,1167,10,15.717590817376244,63.673876892913796,Cloudy,0.0,0,2025-10-10 01:06:50.303915
HA,MCO,JFK,12,4,311,1,13.42250655568927,62.73097519520925,Cloudy,5.730928868466677,0,2025-05-14 01:06:50.303915
F9,DFW,LAX,7,1,2112,22,19.474890681148857,54.93828566830448,Cloudy,0.0,0,2025-04-03 01:06:50.303915
SW,LAX,SFO,1,7,1588,11,-7.948069641736729,56.98556850467727,Rain,0.0,0,2025-06-28 01:06:50.303915
UA,LAX,MCO,3,5,2034,12,15.941027181429998,65.22482984991302,Cloudy,4.763996868644007,0,2025-12-07 01:06:50.303915
SW,MCO,JFK,1,5,2369,17,-9.30303135585291,79.17375805439227,Storm,75.3725275045843,1,2025-12-04 01:06:50.303915
WN,ATL,DFW,11,4,2383,23,-2.848393839377552,43.60409274563159,Cloudy,0.0,0,2025-10-05 01:06:50.303915
AS,SFO,ORD,3,1,1035,7,0.8670960709820736,85.83300438402938,Cloudy,0.0,0,2025-11-12 01:06:50.303915
NK,SEA,SEA,6,1,2314,19,34.89233158779895,41.3944903549788,Storm,51.34871792652353,1,2025-12-23 01:06:50.303915
B6,DFW,MCO,1,6,1306,1,28.93476051357235,40.495234839994026,Snow,0.0,0,2025-11-30 01:06:50.303915
F9,ORD,ATL,9,6,1522,5,-0.5900583575870559,34.103503146835735,Clear,0.0,0,2025-05-09 01:06:50.303915
AA,SEA,DFW,6,6,2201,16,3.90541344475435,62.17459039258123,Clear,18.569961063513798,1,2025-12-04 01:06:50.303915
AS,SEA,ORD,2,5,2108,2,13.708102094057377,22.519929601809835,Snow,49.07070010768826,1,2025-12-10 01:06:50.303915
F9,ATL,SEA,12,6,488,23,15.532379171001246,84.51015472165287,Snow,0.0,0,2025-03-01 01:06:50.303915
AS,JFK,LAX,8,1,907,0,10.24339117911606,46.01092909552676,Snow,37.570016512937585,1,2025-09-01 01:06:50.303915
AA,DFW,DFW,5,1,1628,22,-1.4612302931658512,33.425126093636905,Snow,0.0,0,2025-12-26 01:06:50.303915
SW,DEN,SEA,5,3,1998,6,-0.46551319456835394,44.82679756857103,Snow,22.642092790540183,1,2025-07-18 01:06:50.303915
AS,ORD,ATL,6,2,744,18,27.118758644718817,55.87632559986012,Cloudy,0.0,0,2025-04-23 01:06:50.303915
SW,MCO,LAX,4,5,213,9,9.255126597555915,65.30244855643376,Clear,0.0,0,2025-04-11 01:06:50.303915
HA,DEN,DEN,2,4,1077,12,-3.8044758427845515,25.28571607342557,Cloudy,0.0,0,2025-03-06 01:06:50.303915
WN,SFO,DFW,1,2,631,3,27.17905520836233,48.14868507997127,Rain,0.0,0,2025-08-31 01:06:50.303915
SW,MCO,ORD,2,2,2309,9,29.753749649081662,24.261033953871546,Clear,0.0,0,2026-02-05 01:06:50.303915
DL,SEA,MCO,5,3,1463,6,13.332005126939855,26.397498303161072,Storm,0.0,0,2025-05-02 01:06:50.303915
WN,SEA,JFK,2,3,2428,11,4.880268764991017,69.19084513535265,Clear,28.49072530814194,1,2025-08-16 01:06:50.303915
UA,MCO,DFW,11,2,1015,9,5.39670356619941,29.605861278528657,Storm,32.549081115683094,1,2025-05-11 01:06:50.303915
AS,ATL,MCO,4,1,2026,13,38.14115335506129,84.34371300921464,Rain,0.0,0,2025-08-11 01:06:50.303915
B6,DFW,ATL,12,6,669,13,0.9163859353614328,51.001923611787774,Cloudy,0.0,0,2025-11-03 01:06:50.303915
AA,JFK,DFW,9,2,550,9,24.073505748120617,30.24893432654816,Rain,0.0,0,2025-08-09 01:06:50.303915
B6,DEN,LAS,8,6,694,0,14.204769234491057,82.54249519441116,Snow,0.0,0,2025-08-19 01:06:50.303915
HA,ATL,LAS,12,2,2211,4,23.79927731127985,69.21459647741608,Rain,59.0258793698261,1,2026-02-17 01:06:50.303915
AA,SEA,SFO,8,7,340,6,-4.108331396541761,39.27416927350026,Storm,38.714398387762046,1,2025-04-05 01:06:50.303915
SW,SFO,ATL,12,7,1618,15,18.138686096747367,80.22884092294356,Cloudy,0.0,0,2025-08-31 01:06:50.303915
SW,LAS,MCO,1,5,1705,16,38.12622081606984,45.10007722604658,Storm,51.9819157958271,1,2026-02-07 01:06:50.303915
UA,ORD,DEN,12,5,853,21,19.882954931838484,89.84196212196144,Cloudy,0.0,0,2025-05-15 01:06:50.303915
DL,SEA,LAX,1,3,739,13,3.0320598474223956,71.62586489668409,Clear,0.0,0,2025-03-22 01:06:50.303915
F9,DFW,DFW,4,4,1331,21,14.783673933736228,79.32574130355866,Storm,0.0,0,2025-12-01 01:06:50.303915
F9,SFO,DFW,8,4,213,6,33.44717724890339,64.58024952444109,Storm,0.0,0,2025-12-10 01:06:50.303915
NK,LAS,SFO,8,2,2418,17,-9.791011201399632,43.82259628805262,Cloudy,0.0,0,2025-09-10 01:06:50.303915
